timebin,ID,Tweet,sentscor,sentpol
2020-01-03 02:20:00,1212922306017673216,@_tu_troka_Kuh_ HAHAHA! Is that what happen? There was blood everywhere,0.2,pos
2020-01-03 02:20:00,1212921922347925504,Hungry all 2020 https://t.co/B5Gyz8CVhe,0.0,neu
2020-01-03 02:20:00,1212921867704520705,"“People are asking if I’m gonna send him home, well I’m not the one making him stay” 😳☺️😂",0.0,neu
2020-01-03 02:20:00,1212921858217037824,@liliuhms 🥺🥺🥺🥺 I literally wrote the same thingin my reflections in my hobo last night,0.0,neu
2020-01-03 02:20:00,1212921836658233344,@britneyspears feat @SebastianYatra ? SOMEONE MAKE THIS HAPPEN,0.0,neu
2020-01-03 02:20:00,1212921727795126272,I am judging that foot 🦶 bruh https://t.co/WiLjyLTNfH,0.0,neu
2020-01-03 02:20:00,1212921693754101760,Yaw know black people cant snowboard 🤷🏽‍♀️,-0.16666666666666666,neg
2020-01-03 02:20:00,1212921658190618624,I want jack in the box tacos,0.0,neu
2020-01-03 02:15:00,1212921478686990336,@TritonRuckClub Ooooh i gotta head down for that!!!,-0.15555555555555559,neg
2020-01-03 02:15:00,1212921465802067968,@Briannnguyenn Camel back for the win lol,0.5333333333333333,pos
2020-01-03 02:15:00,1212921369505062912,@liliuhms YOU'RE DOING AMAZING SWEATY 🎊✨✨✨,0.6000000000000001,pos
2020-01-03 02:15:00,1212921060581994496,@Briannnguyenn I still wouldn’t take it,0.0,neu
2020-01-03 02:15:00,1212920889156632576,Decluttering my room never felt so good 😅,0.7,pos
2020-01-03 02:15:00,1212920767798632449,It’s been a E-40 &amp; Droop-E type of day,0.0,neu
2020-01-03 02:15:00,1212920618263273473,I wanna go to Cancun 😩🌴💕,0.0,neu
2020-01-03 02:15:00,1212920327073697792,"@anycorlyoulike why does it got to be 2020, how many of these years are there",0.5,pos
2020-01-03 02:10:00,1212920191933272065,so when is this lineup coming out?,0.0,neu
2020-01-03 02:10:00,1212920096756092929,Shakira's speech at #WISE19 (Qatar) https://t.co/JeLEvGGe11 via @YouTube,0.0,neu
2020-01-03 02:10:00,1212920062316703744,@RigoReporting It’s lit 🔥🔥🔥,0.0,neu
2020-01-03 02:10:00,1212920057103175680,"Ion wanna like you, I’m not finna like you, I can’t like you.",0.0,neu
2020-01-03 02:10:00,1212919971363221504,My neighbors are fighting over 4 inch property line😨. Human species are strange.,-0.025,neg
2020-01-03 02:10:00,1212919947707351041,@LMcKelvey @VisitCopenhagen That’s a great 2020 goal. #lifefirst,0.8,pos
2020-01-03 02:10:00,1212919814840180737,im move diff this year if u aint moving wit me...que te valla bien,0.0,neu
2020-01-03 02:10:00,1212919679544487937,Going to look at a Tesla this weekend 👀 who would of thought,0.0,neu
2020-01-03 02:10:00,1212919563630702592,"Finally, i can now relate to those singing ""ahhhhha, hahhhha..into the unknown!""#frozen2",-0.05,neg
2020-01-03 02:10:00,1212919458987044864,https://t.co/31YgF12hYv - people can live anywhere with high speed internet these days!,0.1481818181818182,pos
2020-01-03 02:10:00,1212919368817864704,@suckafreecece take me,0.0,neu
2020-01-03 02:10:00,1212919363272986625,@emily4romsj forgot to say a loyal one,0.3333333333333333,pos
2020-01-03 02:10:00,1212919337163448321,I don’t know how all these IG influencers/models document every single day for every single thing they do.. id be mad annoyed,-0.2919642857142857,neg
2020-01-03 02:05:00,1212918625583058944,@Pableeeezy Brooo 😂 Still haven’t tried it too,0.0,neu
2020-01-03 02:05:00,1212918619681673218,wow LITTLE WOMEN is SO GOOD! my mom LOVED IT!,0.328125,pos
2020-01-03 02:05:00,1212918512022245376,niggas packin the wrong bowl https://t.co/XWRjCJQOqW,-0.5,neg
2020-01-03 02:05:00,1212918266403753985,@YannickNgakoue @stephietweets Can’t spell DUVALLLLLLLLLL without 10 L’s.  Hope you join a winner!,0.0,neu
2020-01-03 02:05:00,1212918244853473280,"@descioli You've met @bilawalsidhu, right? ☺️ Don't knock the 'Tok!",0.2857142857142857,pos
2020-01-03 02:05:00,1212918236825522176,@KendrickPerkins Why?  Very different,0.0,neu
2020-01-03 02:00:00,1212917464704569345,2020 looking special.,0.35714285714285715,pos
2020-01-03 02:00:00,1212917404700831744,@GloTaylorr No this is in SF. But I would love to start gigging in LA. The plan is to move there this new year,0.3181818181818182,pos
2020-01-03 02:00:00,1212917125817389056,drunk me at parties explaining to people how mental health issues should be treated by symptoms and not by diagnoses https://t.co/IK3Yk85ZRv,-0.3,neg
2020-01-03 02:00:00,1212917121664999424,Priorities...🤔 https://t.co/68efl4sB2H,0.0,neu
2020-01-03 02:00:00,1212917038483570688,New year and everyone’s ass is in the gym 🙄,0.13636363636363635,pos
2020-01-03 02:00:00,1212916728692273158,"WhAt U D0iNg t0M0Rr0w? 

- OnE &amp;&amp; OnLy &lt;3 https://t.co/hwGKgTVqdA",0.0,neu
2020-01-03 02:00:00,1212916561943695360,whos gonna be my #1 dancing partner this summer? https://t.co/xi4VgNyuGN,0.0,neu
2020-01-03 01:55:00,1212916266140192769,when can people start understanding that i will not devote 100% of my time into holding a conversation with them es… https://t.co/fwBA0qnijf,0.0,neu
2020-01-03 01:55:00,1212916104500105216,"The primary diet of koalas, eucalyptus leaves, grows in Australia and California. We can save koalas from the fires… https://t.co/KWzKtXI3uE",0.4,pos
2020-01-03 01:55:00,1212915842762989568,The money I get the more I feel I deserve,0.5,pos
2020-01-03 01:55:00,1212915623556042752,"Fun, creative storytelling with #AR. https://t.co/ITj6w0vwdI",0.4,pos
2020-01-03 01:55:00,1212915580958674945,Happy 2020..... 🎉🎊🥳😎😘 https://t.co/7XI1RxY4YH,0.8,pos
2020-01-03 01:55:00,1212915577192206336,@daniellestaub love her !!! #RHONJ,0.5,pos
2020-01-03 01:55:00,1212915522821427201,@AoLexx Thank you lol,0.8,pos
2020-01-03 01:55:00,1212915509752037378,@marklud12 Agreed.  Just watched it the other night for the first time and was majorly underwhelmed.  Not impressed,-0.078125,neg
2020-01-03 01:55:00,1212915416504225794,@_tu_troka_Kuh_ LMFAO!! Yes I was! I was the green carebear. That girl was decking that dude so hard,-0.24583333333333335,neg
2020-01-03 01:55:00,1212915370786295808,I went to go pick up my dress at the alteration place.... and they can’t find me dress!!!!!! Like seriously... MY DAD’S PARTY IS TOMORROW,-0.3333333333333333,neg
2020-01-03 01:50:00,1212915089403076608,LOVE IS CRAZY WTF,-0.19999999999999998,neg
2020-01-03 01:50:00,1212914548157513730,"Ok idk bout all that but the DRUGS. Can you guys PLEASE quit taking drugs. NICOTINE, COCAINE, bars, acid idek what… https://t.co/WhaX1rjrwa",0.5,pos
2020-01-03 01:50:00,1212914546882404352,The world just became a more interesting place. https://t.co/38TFVqr7aY,0.5,pos
2020-01-03 01:50:00,1212914412773728256,"then god said, “i know some other dudes gon’ come along and holla, but imma be the one to keep you wetter than agua”",-0.125,neg
2020-01-03 01:50:00,1212914360026185730,He said but imma be the one to keep you wetter than agua 👀 https://t.co/hHjzH4AYdP,0.0,neu
2020-01-03 01:50:00,1212913998670135296,@whothuffiscj Sending to all my telegram chats so I dont get cursed 💯,0.0,neu
2020-01-03 01:45:00,1212913920492503040,I’ve just been going to bars and i ain’t complaining 🥳,0.0,neu
2020-01-03 01:45:00,1212913857435328514,this is so sad omfg fuck that family! https://t.co/x9s9YQNJgZ,-0.45,neg
2020-01-03 01:45:00,1212913764434972672,I love capturing moments of my friends https://t.co/CGkZKhPlxQ,0.5,pos
2020-01-03 01:45:00,1212913578522472450,"It’s me, I’m the friend. 😂 https://t.co/xoq90lXdfT",0.0,neu
2020-01-03 01:45:00,1212913293687312384,20/20 vision alllll 2020 #runit @ Downtown San Jose https://t.co/IIR4tyjhqq,0.0,neu
2020-01-03 01:45:00,1212913064741232641,Haven't felt the love. Human diesel engine szn 2 is finished.,0.25,pos
2020-01-03 01:45:00,1212912837179236353,Penguins score 10 goals in the 3rd,0.0,neu
2020-01-03 01:40:00,1212912488439828480,"Now HERE’S a trio of #throwbackthursday pics for you from a 2004 Pottery Barn Kids show. That’s right, pre-tie-dye… https://t.co/dpfK2QqqgO",0.2857142857142857,pos
2020-01-03 01:40:00,1212912291257053186,"I ❤️ @daniellestaub ! ❤️ her outfit, hair, hustle. Bitches been jealous. #RHONJ love you babe !!",0.5,pos
2020-01-03 01:40:00,1212912070183677952,I want cupcakes,0.0,neu
2020-01-03 01:40:00,1212911953116639232,@robbiereckd Evergreen panda,0.0,neu
2020-01-03 01:40:00,1212911826607886336,Hornyx2,0.0,neu
2020-01-03 01:40:00,1212911788297052160,@ComplexSports @DorothyJGentry Thisssss all 2020 baby. Good people brought to light and being a light. Negativity isn’t welcome here❤️,0.575,pos
2020-01-03 01:40:00,1212911624484356096,"if you’re a Taurus, im coming for you in 2020 👀😂",0.0,neu
2020-01-03 01:40:00,1212911548714242048,@NunezGoW Clowns man,0.0,neu
2020-01-03 01:35:00,1212911179032481792,#1 pick like Michael Vick https://t.co/UMGOsABI8i,0.0,neu
2020-01-03 01:35:00,1212911131708157952,Its times like these I wish I had headphones....Some old lady is talking to her man and she’s saying things like “I… https://t.co/7GssMCgxdK,0.1,pos
2020-01-03 01:35:00,1212911012506038274,Ain't news to those who know! My man @Jacob_Archer12 of @ScoopDuck had this on lock! Definitely deserving of a foll… https://t.co/hxGyUytvqg,0.6,pos
2020-01-03 01:35:00,1212910941202866176,"Ok I won’t return it, I will power thru but good God, for something that’s instant we are having to do a lot of pre… https://t.co/5r6vbUr8TO",0.39999999999999997,pos
2020-01-03 01:35:00,1212910940141735937,Ok yall I got an instant pot for Christmas after saying I wanted one since my birthday. I just opened it and now I’… https://t.co/SIcSOeXqFw,0.25,pos
2020-01-03 01:35:00,1212910896508354560,Big dick bee https://t.co/X9uZBw6wLc,0.0,neu
2020-01-03 01:35:00,1212910878774792192,"My coworker told me “ You’re always with a huge smile on your face” all happy

Made my day lol 💓",0.575,pos
2020-01-03 01:35:00,1212910613376061440,@AngryBlackLady They're going after STACEY ABRAMS??? F*** these people to hell and back. Its also time for another… https://t.co/S6SzvMqUCN,0.0,neu
2020-01-03 01:30:00,1212910084612714498,Rumor has it the Coachella lineup is coming out tonight and if rumour is true that frank ocean is going to headline then I will- 😵,0.35,pos
2020-01-03 01:30:00,1212910013343137792,Need to golf 🏌️ ⛳️ ASAP,0.0,neu
2020-01-03 01:30:00,1212910012483244032,"@TomiLahren @DavidAsmanfox Dear Tink Tank, its 2020 run for office or STFU.",0.0,neu
2020-01-03 01:30:00,1212909470591803393,Starting 2020 off right. https://t.co/gG20uyM7QL,0.14285714285714285,pos
2020-01-03 01:30:00,1212909410609070080,Servers at Cheesecake when we clock in and find out we are out of 50% of the menu https://t.co/INMPOcoTE3,0.0,neu
2020-01-03 01:30:00,1212909090831159296,@AlphaZevUwU @kimchioro Fr tho,0.0,neu
2020-01-03 01:30:00,1212908999118450688,@akir3rin At least tomorrow is Friday 🥳,-0.3,neg
2020-01-03 01:30:00,1212908999118450688,@akir3rin At least tomorrow is Friday 🥳,-0.3,neg
2020-01-03 01:25:00,1212908848953974784,How it feels driving without your glasses https://t.co/OgC7jK3Szl,0.0,neu
2020-01-03 01:25:00,1212908848953974784,How it feels driving without your glasses https://t.co/OgC7jK3Szl,0.0,neu
2020-01-03 01:25:00,1212908840565362689,@barstoolsports @HarryThaGr8 @Shelcity he landed tf out that thang!! Pilot probly kicked the cockpit door open and… https://t.co/OqRwo8j8wr,0.0,neu
2020-01-03 01:25:00,1212908807434584064,"Happy New Year to you all !! New Years' means new resolutions, here are some of our resolutions at Bonus Time. What… https://t.co/7LVAbgxDhx",0.30227272727272725,pos
2020-01-03 01:25:00,1212908705764610048,"I really hope this isn’t the beginning of something really, really bad. https://t.co/3D8vXibDYD",-0.24999999999999992,neg
2020-01-03 01:25:00,1212908613519331329,@AlphaZevUwU @kimchioro Happy new year kuz😂,0.4681818181818182,pos
2020-01-03 01:25:00,1212908426440822789,"I told Jalen to not eat my chips. I come home to an empty chip bag and two pints of ice cream.

Idk if I should be mad 🤔 or thankful.",-0.3625,neg
2020-01-03 01:25:00,1212908185981349888,@lalalancesones Thank you!!🥰,0.0,neu
2020-01-03 01:25:00,1212908074786099202,Yes she cute 😍 https://t.co/TZKQpXV8Uj,0.5,pos
2020-01-03 01:25:00,1212907930489458688,When she says who texted us... https://t.co/sP71QMWOJr,0.0,neu
2020-01-03 01:25:00,1212907823308275712,@vaxyourdamnkids @SandLot408 Lmao,0.6,pos
2020-01-03 01:20:00,1212907381786435584,Can’t wait for the warm weather again😢,0.6,pos
2020-01-03 01:20:00,1212907378187948034,And @Mikeytferrari just casually dancing on stage w/ the band at midnight...what a start to the new year! https://t.co/05kkTcgX31,-0.18181818181818188,neg
2020-01-03 01:20:00,1212907344889122817,california sunset https://t.co/4V8eSTjudd,0.0,neu
2020-01-03 01:20:00,1212907266057224192,I never thought I will see the roaring 20s again! Lucky me!,0.3333333333333333,pos
2020-01-03 01:20:00,1212907263528095746,can someone recommend a good dry shampoo? i have black/brown hair. i tried one long ago but it made my hair look greasy,0.10416666666666667,pos
2020-01-03 01:20:00,1212907205046833154,"current weather in San Jose: heavy intensity rain, 56°F
50% humidity, wind 8mph, pressure 1020mb",-0.1,neg
2020-01-03 01:20:00,1212907119705354242,@BASEDSAVAGE_ Nailed that shit....elevator ride to parking garage is like 20-30min,-0.2,neg
2020-01-03 01:20:00,1212907103603412992,which color?? poll below pls🥺 https://t.co/tHXgWIlwvz,0.0,neu
2020-01-03 01:20:00,1212907068891361280,I love her https://t.co/AXOH4x412W,0.5,pos
2020-01-03 01:20:00,1212907003288281088,I can tell this year is gonna be shitty.,0.0,neu
2020-01-03 01:20:00,1212906791282982913,@JagerWatson the “FUCK IT” is me,-0.4,neg
2020-01-03 01:20:00,1212906749549674497,@RealCandaceO @chrissyteigen @jameelajamil @AOC @Alyssa_Milano Weird. Arguably none of their IQ is below 60. Weird… https://t.co/GVbdnElogN,-0.5,neg
2020-01-03 01:20:00,1212906697733242881,Add me on Google+  #goodbyeFacebook https://t.co/UoVo2L0pmJ,0.0,neu
2020-01-03 01:15:00,1212905301206134786,Last year truly showed me how people NEED to be taken out of your life to make space for BETTER blessings and I’m f… https://t.co/QARd03BNwy,0.25,pos
2020-01-03 01:15:00,1212905255966429184,@vaxyourdamnkids Oh gross,0.0,neu
2020-01-03 01:10:00,1212905100638711808,her dms rn: https://t.co/OIbBV0yDAK https://t.co/QM7JELsxwL,0.0,neu
2020-01-03 01:10:00,1212904961601720320,Damn this shit got my mouth watering https://t.co/kMiFUPLv1h,-0.2,neg
2020-01-03 01:10:00,1212904749625827328,@vaxyourdamnkids Don't get suspended again. Also who is this?,0.0,neu
2020-01-03 01:10:00,1212904573553147906,"Also, the agenda packet is out: https://t.co/k8YGcJrwI9

Supervisor Chavez decided to move the Measure B reallocati… https://t.co/jj6SBe24Bp",0.0,neu
2020-01-03 01:10:00,1212904314806489089,Yo very few things funnier than a dude getting some kind of coaching joband then his whole twitter becoming Faceboo… https://t.co/8RNQtdeO2D,0.2475,pos
2020-01-03 01:10:00,1212904125668552704,@kk4svm Bad news. https://t.co/wtu5MWJtUG,-0.6999999999999998,neg
2020-01-03 01:10:00,1212904074414215168,This is happening tomorrow! https://t.co/Sir4qgYMqF,0.0,neu
2020-01-03 01:10:00,1212903970936459264,@DALLASBRADEN209 Picking Sheffield but not Clemens or Bonds because they actually have a shot is SUCH a fucking coward move,-0.19999999999999998,neg
2020-01-03 01:05:00,1212903564470673408,Is there a sharks player with a dad named Carl?? 🤔,0.0,neu
2020-01-03 01:05:00,1212903500939591680,I am more. 😎✌🏾 https://t.co/S5rjbD62PS,0.5,pos
2020-01-03 01:05:00,1212903232168550400,Bruh. I feel attacked (+ it’s true). #Capricorn https://t.co/slJKXpywpJ,0.35,pos
2020-01-03 01:05:00,1212903090711494658,I hope that things change someday.,0.0,neu
2020-01-03 01:05:00,1212903066720014336,SHELVES. https://t.co/VSf2RYnjHF,0.0,neu
2020-01-03 01:05:00,1212902997132365824,"The #1 thing that I learned about politics in 2019 is that we have council members, county supervisors, assemblymem… https://t.co/KOfJvxjVvO",0.0,neu
2020-01-03 01:05:00,1212902888827043840,Montas has only ever pitched 135 innings in a season once but somehow I'm not at all worried about his durability.… https://t.co/gepIf5hNvv,0.0,neu
2020-01-03 01:05:00,1212902863866712066,body                   /                    face https://t.co/W0uLQ34xTv https://t.co/KAmUisqK6t,0.0,neu
2020-01-03 01:00:00,1212902641879044096,I want one https://t.co/TaorPWbHin,0.0,neu
2020-01-03 01:00:00,1212902591941578752,@a_djauregui Was she cute,0.5,pos
2020-01-03 01:00:00,1212902352132263937,"@iamtedking Somehow missed this, thanks for the reminder.
A worthy appetizer before the Coast Ride (and then Low Gap) 🚴🚴🚴",0.17777777777777778,pos
2020-01-03 01:00:00,1212902147018252288,"Career tip for landing jobs like ""Senior Director, Corporate Strategy"" in #SanJose, CA. Go on informational intervi… https://t.co/OaxLRLQgrG",0.0,neu
2020-01-03 01:00:00,1212902144501829632,San Jose CA Thu Jan 2nd PM Forecast: TONIGHT Partly Cloudy Lo 41 FRIDAY Mostly Cloudy Hi 65,0.25,pos
2020-01-03 01:00:00,1212902045151158272,never had a moment 🎶,0.0,neu
2020-01-03 01:00:00,1212901971809554437,@moneyitati Happy birthday love 🥳🥂,0.65,pos
2020-01-03 00:55:00,1212901218382540800,In 2020 the #sfgiants  new season has a long time to get it done and then the giants will be able to win  #autotext,0.34659090909090906,pos
2020-01-03 00:55:00,1212900895236612096,Rolled by Walgreens on quimby and white and omg a swarm of SJPD with guns drawn and a dude on his knees with his ha… https://t.co/DVwWjzObEa,0.0,neu
2020-01-03 00:55:00,1212900781944233985,@hollyjc22 Say it louder for the people in the back🗣,0.0,neu
2020-01-03 00:55:00,1212900569637015554,@kepikmusic @LoxonMusic Good bye monthly mixes,0.7,pos
2020-01-03 00:55:00,1212900211107872769,@foreverzory_xxx Oh you already know I’m going to put a ring on that finger😁🤘🏼,0.0,neu
2020-01-03 00:55:00,1212900204191481856,@WillFealey @rocobasilisk @elonmusk @mayemusk @Tesla They sell every car they can make. They started making local B… https://t.co/CQXh70C5ff,0.0,neu
2020-01-03 00:55:00,1212900136176631808,The best thing life could have giving me... has been my girlfriend♥️♾🤞🏽 #032919,1.0,pos
2020-01-03 00:55:00,1212900130443055104,Friday! How do you wanna start 2020? #nocover to kick off the new decade! @djmonstermack on the decks inside social… https://t.co/I5DisnTspo,0.08484848484848484,pos
2020-01-03 00:50:00,1212900041968386048,I luv my bf very much,0.26,pos
2020-01-03 00:50:00,1212899965044809728,@rossyopee @ItsnotKyIe @BrianFIores @MikeMiIIer @kyleatlutd @bentekelover227 me when wondo retires at the end of th… https://t.co/LNRJuFMi8X,0.0,neu
2020-01-03 00:50:00,1212899697146228738,@foreverzory_xxx Go find him sis,0.0,neu
2020-01-03 00:50:00,1212899292811157504,"And finally, 4. Cockroach Girl Vore. Why? Why, in all that is holy and unholy, was that permitted anywhere near a s… https://t.co/zhxvNJSCah",0.05,pos
2020-01-03 00:50:00,1212899291905159168,3. This was a textbook example of Uncanny Valley. The CGI wound up being more freakish than anything. They would've… https://t.co/PiIwOiGu2I,0.5,pos
2020-01-03 00:50:00,1212899291028606976,"2. The plot, such as it was, was a threadbare excuse to string together a bunch of disparate songs and poems-turned… https://t.co/gJZavrMLkz",-0.025,neg
2020-01-03 00:50:00,1212899290059689984,1. I won't fault the performers in this. They did well with what they were given. Still trying to decide whether to… https://t.co/qHlPLKZ7bn,0.0,neu
2020-01-03 00:50:00,1212899289103388672,So. My thoughts on Cats the what-passes-for-a-movie.,0.0,neu
2020-01-03 00:50:00,1212899259017641984,@YaboyAnt7 You have big dick energy my radar is never off don’t fuckin argue with me .,0.0,neu
2020-01-03 00:50:00,1212899152310358016,Stopped at @Kohls in South San Jose to get hooked up with the latest @SJSUAthletics gear: Got the hoodie &amp; the trac… https://t.co/TmqI5YjYyS,0.5,pos
2020-01-03 00:50:00,1212899038774718464,EWWWW just realized im turning 20 this year why can’t i just turn 21 😣 https://t.co/xag6AfYsM6,0.0,neu
2020-01-03 00:50:00,1212899032571482113,"California Sunset @ San Jose, California https://t.co/hPDnHrD1zh",0.0,neu
2020-01-03 00:50:00,1212899013621510144,LOVE YOU MAN https://t.co/09lp34XHgG,0.5,pos
2020-01-03 00:50:00,1212898910177349637,You either die as Beck or live long enough to become Joe.,0.028787878787878782,pos
2020-01-03 00:50:00,1212898873078730754,Kai and Kahnnie def gotta come back with me!,0.0,neu
2020-01-03 00:45:00,1212898825200758784,Thaks brotha. You gave me my most memorable interview of the year https://t.co/l75nAg0j28,0.5,pos
2020-01-03 00:45:00,1212898737816657920,@aIexjoy Here come the which one comments,0.0,neu
2020-01-03 00:45:00,1212898684536414208,@LoveKaiii baby on babyyyyyyyyy,0.0,neu
2020-01-03 00:45:00,1212898217676771328,"already sore from working out, I’m ready 💪🏽",0.2,pos
2020-01-03 00:45:00,1212898047086100480,Just going to say if Florence Pugh doesn’t get a Best Supporting Oscar nom I will riot.,0.625,pos
2020-01-03 00:45:00,1212897923576414208,Chilling with my nephew #duncan. #mansbestfriend #dawg #pitbullsofinstagram #pitbull #bullmastiff #dog #doglovers… https://t.co/6x0M2ciTDd,-0.5,neg
2020-01-03 00:40:00,1212897560773292032,@KamVTV @SpeakerPelosi Reality is hard huh https://t.co/nKAYnyHfv5,-0.2916666666666667,neg
2020-01-03 00:40:00,1212897391684153346,"@Sharkfan81hj Alright, who’s next",0.0,neu
2020-01-03 00:40:00,1212897210754453504,can someone help me locate authentics of either one of these please? https://t.co/abusqMvqxQ,0.0,neu
2020-01-03 00:40:00,1212897044559302657,@YaboyAnt7 U got eggplant damn near stop playing 🤣,0.1,pos
2020-01-03 00:40:00,1212896833795547136,@DJThrilla_ @shvnnen0hwhy LOOL,0.0,neu
2020-01-03 00:40:00,1212896769169711105,Marleau made that happen,0.0,neu
2020-01-03 00:40:00,1212896661644537857,COUTURE!!!,0.0,neu
2020-01-03 00:40:00,1212896616304136192,CAPTAINNNNN,0.0,neu
2020-01-03 00:40:00,1212896493520048128,"You gotta chuck that up the boards Ferraro also
Meier wtf",-0.5,neg
2020-01-03 00:40:00,1212896431284948992,This #followmegaryvee trending tag goes completely out of circle of what @garyvee preaches to all of us who follow… https://t.co/GSemHO6gti,0.1,pos
2020-01-03 00:40:00,1212896379103674368,@DNS107 He’s okay!,0.5,pos
2020-01-03 00:35:00,1212896272614445056,Yes I wanted you but it wore off 😴,0.0,neu
2020-01-03 00:35:00,1212896253249347587,WHO GAVE THAT UP,0.0,neu
2020-01-03 00:35:00,1212896211511808006,@ShenYun Who is your marketer? Tell us. Tell us. How do you do these crazy PR campaigns year after year?,-0.6,neg
2020-01-03 00:35:00,1212895757323255808,chips hit different when they ain’t yours🤣,0.0,neu
2020-01-03 00:35:00,1212895647910653953,"I’m over today, once i get home I’m going to sleep",0.0,neu
2020-01-03 00:35:00,1212895317533712385,Simek is a monster,0.0,neu
2020-01-03 00:35:00,1212895289545150466,woow😭😍 https://t.co/xStk7n7dh3,0.0,neu
2020-01-03 00:30:00,1212894951232528384,Thank god it’s Thursday. Not bad for d 1st day of work for the new year.,0.24318181818181814,pos
2020-01-03 00:30:00,1212894909193043968,Florida on the AM.,0.0,neu
2020-01-03 00:30:00,1212894909193043968,Florida on the AM.,0.0,neu
2020-01-03 00:30:00,1212894723276296192,#brokeniggasyndrome hate to see it https://t.co/uW7z1SXCPR https://t.co/cXL27TJDzN,-0.8,neg
2020-01-03 00:30:00,1212894535287627777,"😍🥰👏👏👏👏👏 #crueltyfree issa lifestyle, not a ""diet"". Prouddddd  https://t.co/gI52lzcSNU",0.0,neu
2020-01-03 00:30:00,1212894257985359872,@xcellistax Time to swap out my Star Wars sheets #Grown,0.0,neu
2020-01-03 00:30:00,1212894162116173827,"My birthday is next month but uhhhhhhhh....

I’ll take the sweater.

Thanks whoever in advance. https://t.co/YePtuClzdy",0.1,pos
2020-01-03 00:30:00,1212894004045467648,My ankles hurt when I see people box jump and squat with roshe’s and vapormax’s 🤕,0.0,neu
2020-01-03 00:25:00,1212893741578514432,@ArdentPlea Yeah 50% of the games cannon classes are pretty booty (by cannon i mean what they kind of naturally mol… https://t.co/5i8LCRl9ZA,0.159375,pos
2020-01-03 00:25:00,1212893155072172032,@eromerotho Both lol,0.8,pos
2020-01-03 00:25:00,1212892886435414016,"Hi, yes, hello neighbors. Today is ""apply boiled linseed"" day. How are you. https://t.co/032tQH3J5g",0.0,neu
2020-01-03 00:20:00,1212892413582168066,@NutsInDaGuts yeah because that verse is arguably his best verse,1.0,pos
2020-01-03 00:20:00,1212892410000199682,@squoctobird He's running around? That's a good sign!,0.7,pos
2020-01-03 00:20:00,1212892245998759936,“I don’t wanna have sex I just wanna connect” 🥴😒 #littledickenergy,0.0,neu
2020-01-03 00:20:00,1212892198380830720,@HFXMermaid This means forgiveness in the Buddhist context cannot and does not apply to the karmic repercussions of… https://t.co/YuVseUlf4H,0.0,neu
2020-01-03 00:20:00,1212892106060005377,my brain: they have been playing for 40 years https://t.co/ZtOQxxwF2u,0.0,neu
2020-01-03 00:20:00,1212891805529698304,@AmberTussle I can’t believe this is real,0.2,pos
2020-01-03 00:20:00,1212891794238623744,@1NJeniferBrown @LisaNeher I think in a lot of cases for musicians the LLC is unnecessary &amp; it’s fine to simply ope… https://t.co/WR8rvQMtxx,0.005555555555555554,pos
2020-01-03 00:20:00,1212891727821819905,@theboss_man19 i’ll give you 100$ if you do,0.0,neu
2020-01-03 00:20:00,1212891558061604865,"Allie: Once upon a time, my dad had icky cheese, and I didn’t like it. Amen. That’s my story.",-0.3,neg
2020-01-03 00:20:00,1212891517687226368,@_ElleJohnson Too Gorgeous 💘,0.7,pos
2020-01-03 00:15:00,1212891220331991041,@HFXMermaid Probably difficult to answer in a Tweet. It is definitely not absolution for another’s wrongdoing. And… https://t.co/rWYGyR7k1N,-0.25,neg
2020-01-03 00:15:00,1212890967742615552,"We're hiring! Read about our latest job opening here: Assistant Restaurant Manager - https://t.co/Dmm3zW7Ap7 #Hospitality #SanJose, CA",0.5,pos
2020-01-03 00:15:00,1212890935379365888,"@slvrspn97 I’ve clearly mixed my songs, team #nosleep n #teamsickly 💜💜💜💜 #armytakeyourvitamins",0.0,neu
2020-01-03 00:15:00,1212890629421727744,@tify330 @KHiveQueenB Like a Bat out of Hell?,0.0,neu
2020-01-03 00:15:00,1212890610354417664,SIMEK with the pop on Horny,0.0,neu
2020-01-03 00:15:00,1212890505115140097,@_YoMek Costco had the joog https://t.co/eAAbzITuDr,0.0,neu
2020-01-03 00:15:00,1212890493798895618,@brvndeeg Lmao WHAT AM I CHOPPED LIVER,0.6,pos
2020-01-03 00:15:00,1212890438975152129,@kaityyladyy Thank you🥺,0.0,neu
2020-01-03 00:15:00,1212890401146671104,@biticonjustine You got this 🙌🏼🙌🏼🙌🏼,0.0,neu
2020-01-03 00:15:00,1212890375314034688,Aight so who is making him their VP??? https://t.co/wQq9jL3vc1,0.0,neu
2020-01-03 00:15:00,1212890374043095040,@theboss_man19 you wont,0.0,neu
2020-01-03 00:15:00,1212890264592736256,Lmaooo this @imcpham https://t.co/tBHGuxS2UR,0.0,neu
2020-01-03 00:15:00,1212890210830209025,@lpavss Something I truly admire about you 👌🏽,0.0,neu
2020-01-03 00:15:00,1212890169201680384,@theboss_man19 So close lol,0.8,pos
2020-01-03 00:10:00,1212890007645458432,you can’t brag to me if idgaf😆💯 https://t.co/ea3UDULaDm,0.0,neu
2020-01-03 00:10:00,1212889903513493504,Yo @McDonalds stop cheating your customers of full fries! My large shouldn't be less than a medium fries and btw br… https://t.co/sZqpCzchcK,0.13253968253968254,pos
